isogroup64428	
isogroup2094	GO:0000139;GO:0016021;GO:0008459;GO:0001517;GO:0030206;GO:0006044;GO:0005976;GO:0006790
isogroup121385	GO:0070062;GO:0031012;GO:0005615;GO:1903561;GO:0005578;GO:0005509;GO:0050840;GO:0010811
isogroup57403	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0046872;GO:0050709;GO:0017183;GO:0051099
isogroup40888	GO:0005737;GO:0005634;GO:0008234;GO:0003677;GO:0070530;GO:1990380;GO:0004843;GO:0008270;GO:0002250;GO:0002385;GO:0043124;GO:0032717;GO:1900181;GO:0000122;GO:0016579;GO:0071947;GO:0035871;GO:0071108;GO:0070536
isogroup24488	GO:0000932;GO:0035198;GO:0030371;GO:0061630;GO:0004842;GO:0008270;GO:0061158;GO:0071310;GO:0008543;GO:0000082;GO:0035278;GO:0010586;GO:0017148;GO:0001843;GO:0021915;GO:2000637;GO:0051865;GO:0060964;GO:2000177;GO:0051246;GO:0072089
isogroup144995	GO:0000307;GO:0016592;GO:0005634;GO:0016538;GO:0045737;GO:1901409;GO:0045944;GO:0006351
isogroup520	GO:0005829;GO:0070522;GO:0000784;GO:0005654;GO:0000109;GO:0000110;GO:0005669;GO:0003684;GO:0004519;GO:0008022;GO:0019904;GO:0003697;GO:0008283;GO:0006310;GO:0006281;GO:0006303;GO:0048568;GO:0070911;GO:0036297;GO:0045190;GO:0008584;GO:0000710;GO:0006312;GO:0010259;GO:0035264;GO:1905765;GO:0032205;GO:0006289;GO:0033683;GO:0006295;GO:0006296;GO:0006293;GO:0048477;GO:1904431;GO:0035166;GO:0000720;GO:0001302;GO:0007584;GO:0006979;GO:0009744;GO:0010165;GO:0007283;GO:0006949;GO:0090656;GO:0061819;GO:0006283;GO:0009650;GO:0070914
isogroup114388	GO:0005829;GO:0070939;GO:0005783;GO:0005789;GO:0016020;GO:0000149;GO:2000623;GO:0000956;GO:0015031;GO:0006890
isogroup43760	GO:0031225;GO:0005576;GO:0016020;GO:0005886;GO:0004866;GO:0008191;GO:0004867;GO:0001955;GO:0006501;GO:0007566;GO:0035115;GO:0030198;GO:0030336;GO:1904684
isogroup129158	GO:0005783;GO:0010008;GO:0070772;GO:0005774;GO:0019209;GO:0043550;GO:0006970
isogroup91140	GO:0005783;GO:0070062;GO:0005794;GO:0000139;GO:0016021;GO:0016020;GO:0005509;GO:0004571;GO:0009100;GO:0048286;GO:0006491;GO:0006486;GO:0007585
isogroup82229	GO:0005783;GO:0005789;GO:0016021;GO:0008140;GO:0004671;GO:0006481;GO:0001701;GO:0001889;GO:0035264;GO:0008284;GO:0008104;GO:0006479;GO:0046578
isogroup45531	GO:0015629;GO:0030054;GO:0031463;GO:0032839;GO:0005615;GO:0043025;GO:0014069;GO:0045211;GO:0051015;GO:0031208;GO:0032947;GO:0030036;GO:0007420;GO:0016567
isogroup24014	GO:0005737;GO:0016604;GO:0005730;GO:0005634;GO:0016605;GO:0005524;GO:0009931;GO:0005516;GO:0004683;GO:0046872;GO:0004674;GO:0071243;GO:0097192;GO:0030097;GO:0035556;GO:0018105;GO:0046777;GO:0006468;GO:0006417
isogroup142150	GO:0005829;GO:0005634;GO:0016277;GO:0044020;GO:0008469;GO:0035241;GO:0035243;GO:0008757;GO:0030154;GO:0043046;GO:0034969;GO:0016571;GO:0018216;GO:0006349;GO:0006355;GO:0000387;GO:0006351
isogroup105023	GO:0005666;GO:0003677;GO:0003899;GO:0046872;GO:0032549;GO:0051607;GO:0045087;GO:0045089;GO:0032728;GO:0006383
isogroup42124	GO:0005737;GO:0031234;GO:0005524;GO:0046872;GO:0004715;GO:0005102;GO:0002250;GO:0034332;GO:0030154;GO:0007417;GO:0045087;GO:0038083;GO:0042127;GO:0001817;GO:0060368;GO:0007169
isogroup11414	GO:0005737;GO:0005769;GO:0031982;GO:0046872;GO:0045600;GO:0001934
isogroup118870	GO:0005737;GO:0070062;GO:0016020;GO:0005634;GO:0003824;GO:0008152
isogroup97224	GO:0016021;GO:0004842;GO:0042593;GO:0006006
isogroup59821	GO:0030424;GO:0044295;GO:0031252;GO:0030175;GO:0030426;GO:0030027;GO:0005875;GO:0015630;GO:0043204;GO:0048471;GO:0051015;GO:0061573;GO:0007409;GO:0032488;GO:0060327;GO:0061163;GO:0038007;GO:0048812;GO:0045773;GO:2001224;GO:0007265;GO:2000114;GO:0006930
isogroup132851	GO:0005737;GO:0005829;GO:0005634;GO:0070635;GO:0070636;GO:0008477;GO:0050263;GO:0045437;GO:0034356;GO:0019358;GO:0006152;GO:0046135;GO:0008655
isogroup113423	GO:0031519;GO:1990841;GO:0008270;GO:0021549;GO:0016569;GO:0035701;GO:0045814;GO:0060215;GO:0006355;GO:0006351
isogroup82998	GO:0005829;GO:0005769;GO:0043231;GO:0005770;GO:0005764;GO:0005654;GO:0006914;GO:0006897;GO:0002376;GO:1901097;GO:0010507;GO:0045806;GO:0043553
isogroup134998	GO:0005737;GO:0019005;GO:0031625;GO:0008344;GO:0048512;GO:0050804;GO:0043161;GO:0042787;GO:0030162
isogroup19763	GO:0005654;GO:0005634;GO:0000812;GO:0003682;GO:0042826;GO:0046872;GO:0031491;GO:0043486;GO:0070317;GO:0000122;GO:0031063;GO:0042129
isogroup36435	GO:0005829;GO:0005747;GO:0005739;GO:0005654;GO:0000036;GO:0000035;GO:0031177;GO:0009245;GO:0055114;GO:0009249
isogroup46259	GO:0005783;GO:0005789;GO:0016021;GO:0031090;GO:0033781;GO:0020037;GO:0005506;GO:0008395;GO:0006699;GO:0006707;GO:0007399;GO:0016125;GO:0006805
isogroup76405	
isogroup46096	GO:0072546;GO:0005794;GO:0016021;GO:0030140;GO:0045494;GO:0034975;GO:0060041
isogroup100927	GO:0046872;GO:0061630;GO:0035904;GO:0001892;GO:0003170;GO:0001779;GO:1903077;GO:0001843;GO:0051865;GO:0070534;GO:0060708;GO:0060707;GO:0003281
isogroup45391	GO:0005783;GO:0004745;GO:0042573;GO:0042572
isogroup119465	GO:0043291;GO:0007035;GO:0070072
isogroup45734	GO:0005737;GO:0005524;GO:0004702;GO:0030036
isogroup89538	GO:0005737;GO:0051539;GO:0017113;GO:0046872;GO:0000166;GO:0019483;GO:0006214;GO:0006212
isogroup40155	GO:0005737;GO:0005829;GO:0005634;GO:0005886;GO:0046872;GO:0004843;GO:0031397;GO:0016579;GO:0034394;GO:0031647;GO:0000244;GO:0006511
isogroup40703	GO:0005615;GO:0004180;GO:0004181;GO:0008270
isogroup89310	GO:0005783;GO:0005789;GO:0016021;GO:0015036;GO:0003756;GO:0045454;GO:0006457;GO:0034976
isogroup7318	
isogroup46596	GO:0005789;GO:0070062;GO:0016021;GO:0004871;GO:0043123;GO:0015031
isogroup35841	GO:0005758;GO:0020037;GO:0030151;GO:0043546;GO:0008482;GO:0042128;GO:0006790
isogroup46065	GO:0005739;GO:0009001;GO:0019344;GO:0006534
isogroup31763	GO:0022625;GO:0005634;GO:0030687;GO:0003676;GO:0008270;GO:0042273
isogroup23928	GO:0030529;GO:0005654;GO:0005634;GO:0019899;GO:0003723;GO:0000398;GO:0006355;GO:0009615;GO:0006396;GO:0006351
isogroup44789	GO:0030054;GO:0005737;GO:0005634;GO:0008270;GO:0007155
isogroup44394	GO:0016021;GO:0005506;GO:0016491;GO:0006633
isogroup107987	GO:0005737;GO:0005524;GO:0005525;GO:0004672;GO:0004674;GO:0005089;GO:0004871;GO:0035556;GO:0006468;GO:0035023;GO:0007264;GO:0030587
isogroup132828	GO:0005912;GO:0005923;GO:0005911;GO:0005929;GO:0005737;GO:0005856;GO:0030154;GO:0030030;GO:0007283
isogroup23940	GO:0005938;GO:0005829;GO:0031527;GO:0032433;GO:0030027;GO:0016459;GO:0043005;GO:0043025;GO:0005730;GO:0001726;GO:0051015;GO:0030898;GO:0005524;GO:0005547;GO:0060002;GO:0030705;GO:0022409;GO:0008360;GO:0051489
isogroup40185	GO:0005737;GO:0050750
isogroup29967	GO:0003677;GO:0008270
isogroup68354	GO:0005813;GO:0005829;GO:0010008;GO:0000813;GO:0043231;GO:0031902;GO:0005654;GO:0016197;GO:0075733;GO:0016236;GO:0036258;GO:0015031;GO:0043162;GO:0039702;GO:0019058
isogroup159841	GO:0008074;GO:0016021;GO:0005886;GO:0004016;GO:0005524;GO:0004383;GO:0046872;GO:0006182;GO:0035556;GO:0007616;GO:0007165
isogroup24320	GO:0005654;GO:0005634;GO:0005667;GO:0000978;GO:0004879;GO:0043565;GO:0003707;GO:0001077;GO:0001228;GO:0008270;GO:0042462;GO:0008285;GO:0000122;GO:0007602;GO:0045872;GO:0045944;GO:0060041;GO:0007165;GO:0006366;GO:0006367;GO:0007601
isogroup65671	GO:0005737;GO:0005730;GO:0005819;GO:0003677;GO:0003755
isogroup112088	GO:0016021;GO:0005886;GO:0004995
isogroup85477	GO:0005739;GO:0005524;GO:0016874;GO:0006631
isogroup58863	GO:0016607;GO:0042802
isogroup25361	GO:0005829;GO:0031901;GO:0005789;GO:0012507;GO:0005794;GO:0016021;GO:0031902;GO:0005765;GO:0043025;GO:0055038;GO:0031201;GO:0008021;GO:0005484;GO:0000149;GO:0006888;GO:0006896;GO:0006891;GO:0006623;GO:0042147;GO:0048280
isogroup46114	GO:0015629;GO:0016324;GO:0031526;GO:0030136;GO:0005737;GO:0005829;GO:0070062;GO:0005925;GO:0005887;GO:0046581;GO:0016020;GO:0045121;GO:0005654;GO:0005886;GO:0005524;GO:0042626;GO:0008525;GO:0090554;GO:0005548;GO:0008559;GO:0032782;GO:0007420;GO:0033231;GO:0071475;GO:0071312;GO:0071236;GO:1903413;GO:1905231;GO:0071549;GO:0071392;GO:0071217;GO:1905232;GO:0036146;GO:0007623;GO:0043215;GO:0046618;GO:1990962;GO:0060856;GO:1990963;GO:0009914;GO:0050892;GO:0007595;GO:0055088;GO:0006629;GO:0035633;GO:0060548;GO:0045332;GO:0001890;GO:0032376;GO:0061092;GO:2001140;GO:2001025;GO:0097327;GO:0046686;GO:1905233;GO:1905237;GO:0042493;GO:1901557;GO:1903416;GO:0001666;GO:0043278;GO:1905235;GO:0097068;GO:0033189;GO:0033280;GO:0055085;GO:0006810
isogroup43274	GO:0016324;GO:0030424;GO:0005887;GO:0015278;GO:1990760;GO:0097604;GO:0005245;GO:0097553;GO:0070588;GO:0071313;GO:0071244;GO:0070417;GO:0034605;GO:1903793;GO:0035774;GO:1904058;GO:0051289;GO:1903522;GO:0098908;GO:0010033;GO:0019233;GO:0014832
isogroup10143	GO:0005634;GO:0003677;GO:0046872;GO:0006355;GO:0006351
isogroup8771	GO:0030424;GO:0005605;GO:0005604;GO:0030054;GO:0036062;GO:0008021;GO:0007411;GO:0048854;GO:0033627;GO:0035001;GO:0016321;GO:0007507;GO:0007476;GO:0002121;GO:0031987;GO:0035011;GO:0007498;GO:0045886;GO:0030155;GO:0030334;GO:0045995;GO:0010906;GO:0001964;GO:0034446
isogroup57611	GO:0005858;GO:0005737;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0001539;GO:0007018
isogroup111924	GO:0005840;GO:0008097;GO:0003735;GO:0006412
isogroup114557	GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0008144;GO:0005525;GO:0003924;GO:0003729;GO:0003746;GO:0007568;GO:0035690;GO:0071364;GO:1990090;GO:1903427;GO:0010942;GO:0010976;GO:0051260
isogroup12724	GO:0005952;GO:0030552;GO:0008603
isogroup93668	GO:0015031
isogroup37592	GO:0071013;GO:0070062;GO:0005730;GO:0005654;GO:0005634;GO:0005682;GO:0005524;GO:0004004;GO:0003723;GO:0000354;GO:0000398;GO:0010501;GO:0008380;GO:0000375
isogroup30030	GO:0005783;GO:0016021;GO:0016409;GO:0019706;GO:0018345
isogroup129922	GO:0016021
isogroup33088	GO:0005737;GO:0005634;GO:0005839;GO:0019774;GO:0004298;GO:0043161
isogroup142554	GO:0030686;GO:0005737;GO:0005730;GO:0005654;GO:0005886;GO:0030688;GO:0032040;GO:0003723;GO:0000480;GO:0000447;GO:0000472;GO:0000462;GO:0008285;GO:0006364
isogroup45791	GO:0005634;GO:0043010;GO:0048701;GO:0048048;GO:0001654;GO:0002088;GO:0060041
isogroup124265	GO:0005576
isogroup37258	
isogroup25432	GO:0005737;GO:0036449;GO:0005915;GO:0051011;GO:0090136;GO:0034453;GO:0000226;GO:0010923;GO:0031175;GO:0070507;GO:0033043;GO:0045218
isogroup47290	GO:0016021;GO:0000276;GO:0005739;GO:0008289;GO:0046933;GO:0015991;GO:0015986
isogroup67912	GO:0005737;GO:0005829;GO:0005085;GO:0007264
isogroup7900	GO:0005759;GO:0005739;GO:0031419;GO:0046872;GO:0004494;GO:0072341;GO:0050667;GO:0009791
isogroup9540	GO:0034707;GO:0005783;GO:0005794;GO:0005634;GO:0005254
isogroup57742	GO:0005858;GO:0005929;GO:0005829;GO:0036156;GO:0005874;GO:0005524;GO:0005509;GO:0003777;GO:0003341;GO:0060285;GO:0036159
isogroup92056	GO:0016607;GO:0005685;GO:0071004;GO:0003723;GO:0000398
isogroup35840	GO:0005634;GO:0030274;GO:0000989;GO:0006357
isogroup58457	GO:0005814;GO:0097546;GO:0097542;GO:0005929;GO:0044292;GO:0030992;GO:0031514;GO:0032391;GO:0008022;GO:0060271;GO:0009953;GO:0042733;GO:0001947;GO:0035720;GO:0035735;GO:0050680;GO:0001841;GO:1905515;GO:0070613;GO:0007224
isogroup121357	GO:0016021;GO:0031226;GO:0015562;GO:0000822;GO:0015114;GO:0004872;GO:0001618;GO:0030643;GO:0035435;GO:0009615
isogroup123407	GO:0005739
isogroup42125	GO:1990716;GO:0005829;GO:0005874;GO:0031514;GO:0005654;GO:1904158;GO:0003351
isogroup41242	GO:0030424;GO:0005737;GO:0031410;GO:0005829;GO:0030425;GO:0070062;GO:0005765;GO:0005730;GO:0005886;GO:0045202;GO:0008088;GO:0048675;GO:0007268;GO:0090389;GO:0048489;GO:0090659
isogroup135683	GO:0005737;GO:0031616;GO:0000902;GO:0007010;GO:0051661;GO:0051684;GO:0030334;GO:0008360
isogroup79042	
isogroup45407	GO:0005789;GO:0070062;GO:0016021;GO:0043231;GO:0005743;GO:0005778;GO:0005777;GO:0004029;GO:0004030;GO:0046577;GO:0050061;GO:0052814;GO:0006081;GO:0007417;GO:0008544;GO:0001561;GO:0055114;GO:0007422;GO:0033306;GO:0006714;GO:0030148
isogroup63065	GO:0005672;GO:0006355;GO:0006367
isogroup60841	GO:0005858;GO:0005737;GO:0005874;GO:0005524;GO:0003777;GO:0060285;GO:0007018
isogroup45937	GO:0005634;GO:0046872;GO:0043565;GO:0003700
isogroup122745	GO:0005789;GO:0016021;GO:0043231;GO:0005524;GO:0042626;GO:0006869;GO:0006638
isogroup68587	GO:0005829;GO:0005654;GO:0005886;GO:0070064;GO:0007010;GO:0051044;GO:0022604
isogroup105725	GO:0016020;GO:0035091;GO:0048264;GO:0009953;GO:2000016;GO:0046329;GO:0043508;GO:0043496
isogroup23287	GO:1990130;GO:0005773;GO:0005096;GO:0004672;GO:0034198;GO:0006995;GO:0033673;GO:0032007;GO:0010508;GO:2000785
isogroup46530	GO:0030132;GO:0030130;GO:0071439;GO:0030125;GO:0031410;GO:0016020;GO:0099631;GO:0005819;GO:0032050;GO:0005198;GO:0051301;GO:0072583;GO:0006886;GO:0007067
isogroup80892	GO:0005576;GO:0005509;GO:0004222;GO:0008270;GO:0030154;GO:0007275
isogroup46095	GO:0050662;GO:0050325
isogroup62562	GO:0030123;GO:0030136;GO:0033263;GO:0005829;GO:0005769;GO:0010008;GO:0005798;GO:0030897;GO:0031902;GO:0005765;GO:0016020;GO:0015630;GO:0051020;GO:0042802;GO:0008270;GO:0006914;GO:0034058;GO:0008333;GO:0048193;GO:1902774;GO:0006623;GO:0045055;GO:0035542;GO:0042144
isogroup40272	GO:0005887;GO:0001540;GO:0004930;GO:0097190;GO:0007186
isogroup61938	GO:0005737;GO:0005634;GO:0061630;GO:0007275;GO:0016567;GO:0050999
isogroup112120	GO:0005730;GO:0000055;GO:0042254;GO:0006364
isogroup31855	GO:0102132;GO:0004316;GO:0051287;GO:0050661;GO:0030497
isogroup153458	
isogroup94264	GO:0000421;GO:0031410;GO:0016021;GO:0005765;GO:0006914
isogroup39645	GO:0008236;GO:0045087
isogroup61301	GO:0005783;GO:0005789;GO:0000139;GO:0016021;GO:0005509;GO:0004571;GO:0006491;GO:0006486
isogroup70163	GO:0016021;GO:0005743;GO:0051287;GO:0008750;GO:0050661;GO:0006740;GO:0015992;GO:0072593
isogroup160738	GO:0016021
isogroup39026	
isogroup19680	GO:0005737;GO:0005634;GO:0016597;GO:0004070;GO:0005524;GO:0004088;GO:0004151;GO:0008270;GO:0006207;GO:0044205;GO:0006541
isogroup141429	GO:0016021;GO:0005886;GO:0005261;GO:0022840;GO:0005272;GO:0005244;GO:0070588;GO:0006816;GO:0034220;GO:0086010;GO:0071805;GO:0060075;GO:0035725
isogroup73522	GO:0005769;GO:0005770;GO:0030496;GO:0005088;GO:0007264
isogroup42587	GO:0005576;GO:0016901;GO:0048038;GO:0005975
isogroup36056	GO:0016021;GO:0005743;GO:0005634;GO:0004609;GO:0008654
isogroup135214	GO:0008622;GO:0005654;GO:0005634;GO:0005886;GO:0051539;GO:0003682;GO:0003677;GO:0003887;GO:0000166;GO:0008310;GO:0008270;GO:0006287;GO:0006260;GO:0006270;GO:0045004;GO:0000731;GO:0048568;GO:0000082;GO:0006272;GO:0006297;GO:0000722
isogroup106691	GO:0005737;GO:0005829;GO:0005783;GO:0005789;GO:0019898;GO:0042587;GO:0005635;GO:0005886;GO:0005516;GO:0004105;GO:0008289;GO:0031210;GO:0042803;GO:0006657;GO:0006656
isogroup66179	GO:0030054;GO:0042995;GO:0005737;GO:0002102;GO:0080025;GO:0032266;GO:0070273;GO:0010314;GO:0042169;GO:0016176;GO:0060612;GO:0060348;GO:1904888;GO:0022617;GO:0001654;GO:0007507;GO:0002051;GO:0055114;GO:0071800;GO:1904179;GO:0045600;GO:0010628;GO:0040018;GO:0051496;GO:0072657;GO:0060378;GO:0001501;GO:0048705;GO:0006801
isogroup32337	GO:0015629;GO:0032432;GO:0005903;GO:0005938;GO:0005913;GO:0005911;GO:0005737;GO:0005829;GO:0070062;GO:0031012;GO:0005925;GO:0030426;GO:0016020;GO:0031523;GO:0005730;GO:0005634;GO:0005886;GO:0005802;GO:0030018;GO:0003779;GO:0051015;GO:0098641;GO:0034988;GO:0001664;GO:0001948;GO:0051020;GO:0044325;GO:0019900;GO:0015459;GO:0042803;GO:0005080;GO:0048365;GO:0017160;GO:0017048;GO:0003723;GO:0004871;GO:0031267;GO:0008134;GO:0051764;GO:0030036;GO:0031532;GO:0007195;GO:0001525;GO:0001974;GO:0045216;GO:0060271;GO:0051220;GO:0045022;GO:0001837;GO:0045184;GO:0003007;GO:0090307;GO:0043066;GO:0010977;GO:0042177;GO:0043433;GO:0016479;GO:0070527;GO:0043123;GO:2001046;GO:1901381;GO:1900026;GO:0042993;GO:0034394;GO:0072659;GO:0050821;GO:0043113;GO:0032231;GO:0030334;GO:1905000;GO:1905031;GO:0071526;GO:0044319
isogroup4571	GO:0005737;GO:0004161;GO:0004311;GO:0004337;GO:0042802;GO:0046872;GO:0045337;GO:0033384;GO:0033386;GO:0006720
isogroup66894	GO:0005813;GO:0000777;GO:0005829;GO:0000776;GO:0016020;GO:0043234;GO:0000922;GO:0045296;GO:0051010;GO:0051301;GO:0051298;GO:0051297;GO:0097711;GO:0030951;GO:0000086;GO:0046785;GO:0007067;GO:0050658;GO:0007062;GO:0007051
isogroup41673	GO:0016021;GO:0005886;GO:0005524;GO:0042626;GO:0009414;GO:0010148
isogroup132342	GO:0016021;GO:0004842;GO:0042593;GO:0006006
isogroup112462	GO:0030424;GO:1904115;GO:0030425;GO:0005871;GO:0005874;GO:0005875;GO:0045202;GO:0005524;GO:0016887;GO:0003777;GO:0008089;GO:0048490;GO:0008088;GO:0007411;GO:0046847;GO:0008345;GO:0045886;GO:0007528;GO:0032024;GO:0048814;GO:0040012;GO:0051963;GO:0016188;GO:0048489;GO:0047496;GO:0016192
isogroup95129	GO:0009986;GO:0005737;GO:0070062;GO:0031941;GO:0030175;GO:0030027;GO:0005874;GO:0005902;GO:0051015;GO:0071933;GO:0005516;GO:0005547;GO:0048365;GO:0017048;GO:0034314;GO:0043087;GO:0070493
isogroup46758	GO:0036459;GO:0016579
isogroup69881	GO:0030673;GO:0043679;GO:0005938;GO:0030054;GO:0005856;GO:0030425;GO:0032590;GO:0032591;GO:0016021;GO:0031594;GO:0032809;GO:0043204;GO:0005886;GO:0042734;GO:0008076;GO:0005249;GO:0071805;GO:0051260;GO:0051262;GO:0046928
isogroup32861	GO:0005829;GO:0016021;GO:0005765;GO:0030316
isogroup102638	GO:0005794;GO:0007165
isogroup26399	GO:0005930;GO:0097546;GO:0005737;GO:0005634;GO:0003341;GO:0007368;GO:0007507;GO:0036158;GO:0003356;GO:0021591
isogroup46297	GO:0001740;GO:0000785;GO:0000793;GO:0035098;GO:0070062;GO:0000790;GO:0000784;GO:0005730;GO:0000786;GO:0005634;GO:0005721;GO:0003677;GO:0010385;GO:0031492;GO:0030291;GO:0000182;GO:0000979;GO:0006342;GO:0016569;GO:0007549;GO:0071169;GO:1902750;GO:0061086;GO:0051572;GO:0033128;GO:1904815;GO:0000122;GO:1901837;GO:0006334;GO:0045815;GO:0045618;GO:0034184;GO:0031060;GO:0019216;GO:1902882
isogroup93068	GO:0035098;GO:0016586;GO:0031490;GO:0046872;GO:0016571;GO:0006355;GO:0006351
isogroup52301	GO:0071013;GO:0016607;GO:0005654;GO:0005634;GO:0005681;GO:0034693;GO:0005689;GO:0005686;GO:0071004;GO:0003729;GO:0003723;GO:0000398;GO:0045815;GO:0000375;GO:0000245
isogroup33988	GO:0070062;GO:0005925;GO:0005770;GO:0071986;GO:0005085;GO:0019209;GO:0000186;GO:0034613;GO:0071230;GO:0032008
isogroup55182	GO:0005743;GO:0051087;GO:0030150
isogroup35027	GO:0032432;GO:0005737;GO:0030175;GO:0032433;GO:0030027;GO:0005902;GO:0001726;GO:0051015;GO:0005509;GO:0043027;GO:0035727;GO:0005546;GO:0042803;GO:0051693;GO:0030042;GO:0030041;GO:0051014;GO:0045010;GO:0071364;GO:0035729;GO:0060327;GO:0007173;GO:0032233;GO:0030335;GO:0010634;GO:0051125;GO:0008360;GO:2000392;GO:0061041;GO:0009617
isogroup112044	GO:0005829;GO:0005783;GO:0005789;GO:0005768;GO:0010008;GO:0070062;GO:0005794;GO:0000139;GO:0031307;GO:0005740;GO:0005741;GO:0005739;GO:0005654;GO:0005886;GO:0005524;GO:0015562;GO:0020037;GO:0015439;GO:0007420;GO:0015886;GO:0006779;GO:0043588;GO:0006810
isogroup7539	GO:0005829;GO:0004089;GO:0008270;GO:0006730;GO:0032849;GO:0032230;GO:2001225
isogroup68363	GO:0035267;GO:0005634;GO:0008168;GO:0003714;GO:0006338;GO:0006281;GO:0016573;GO:0043968;GO:0043967;GO:0045892;GO:0006909;GO:0002225;GO:0045089
isogroup61536	GO:0030173;GO:0006891
isogroup31533	GO:0071013;GO:0005737;GO:0005682;GO:0005524;GO:0004004;GO:0003676;GO:0006397;GO:0010501;GO:0000375
isogroup45786	GO:0005737;GO:0031931;GO:0030674;GO:0071230;GO:0009267;GO:1903666;GO:0030307;GO:0071902;GO:0010506;GO:0008361;GO:0031929
isogroup52049	GO:0005654;GO:0005634;GO:0005886;GO:0003677;GO:0000977;GO:0003700;GO:0044212;GO:0001228;GO:0030154;GO:0034599;GO:0007626;GO:0048133;GO:0007274;GO:0060252;GO:0045666;GO:0045944;GO:0060762;GO:0050807;GO:0071340
isogroup56908	GO:0015030;GO:0005737;GO:0016607;GO:0005681;GO:0003723;GO:0006915;GO:0006397;GO:0008380
isogroup66012	GO:0019213;GO:0001883;GO:0042278
isogroup28666	GO:0020002;GO:0016020;GO:0005525;GO:0007264
isogroup7807	GO:0030529;GO:0016020;GO:0005849;GO:0016607;GO:0005654;GO:0005634;GO:0042382;GO:0003729;GO:0000166;GO:0003723;GO:0006378;GO:0006397;GO:0051262
isogroup60395	GO:0005737;GO:0005874;GO:0007275
isogroup115282	GO:0015030;GO:0071013;GO:0005730;GO:0055120;GO:0030018;GO:0051015;GO:0003723;GO:0007517;GO:0006364
isogroup40479	GO:0070062;GO:0016021;GO:0016020;GO:0005886;GO:0035373;GO:0043395;GO:0030215;GO:0045545;GO:0007413;GO:0002043;GO:0007155;GO:0060326;GO:0007267;GO:0021536;GO:0048843;GO:0007162;GO:2000352;GO:0007399;GO:0050918;GO:0030836;GO:0045766;GO:0048842;GO:0035413;GO:2001028;GO:0001938;GO:0051897;GO:1990256
isogroup91740	GO:0005840
isogroup112565	GO:0005813;GO:0005737;GO:0005634;GO:0044389;GO:0030262;GO:0008283;GO:0030968;GO:0007095;GO:0044818;GO:1903363;GO:0043407;GO:0032088;GO:0044387;GO:0001933;GO:0071901;GO:1900182;GO:0031398;GO:1901798;GO:0010921
isogroup38332	GO:0005829;GO:0016887;GO:0004842;GO:0008270;GO:0002040
isogroup159829	GO:0005737;GO:0050750
isogroup23250	GO:0008253;GO:0046872
isogroup68697	
isogroup160873	GO:0016021;GO:0030246;GO:0004339;GO:0005975
isogroup35423	GO:0005739;GO:0016604
isogroup64110	GO:0005671;GO:0008622;GO:0003677;GO:0003887;GO:0043966
isogroup46192	GO:0031234;GO:0005524;GO:0004715;GO:0004713;GO:0005102;GO:0030154;GO:0016477;GO:0045087;GO:0038083;GO:0006468;GO:0042127;GO:0007169
isogroup136274	GO:0005911;GO:0070062;GO:0030175;GO:0005925;GO:0005887;GO:0030027;GO:0005634;GO:0048471;GO:0005886;GO:0005509;GO:0007015;GO:0009653;GO:0007155;GO:0016477;GO:0007267;GO:0007163;GO:0007156;GO:0016337
isogroup45696	GO:0016021;GO:0031227;GO:0044232;GO:0005886;GO:0008289;GO:0046872;GO:0006869
isogroup18071	GO:0031410;GO:0005829;GO:0005576;GO:0016021;GO:0005887;GO:0005730;GO:0005886;GO:0043235;GO:0016303;GO:0005524;GO:0017134;GO:0005007;GO:0008201;GO:0042802;GO:0046934;GO:0042803;GO:0004713;GO:0005088;GO:0090722;GO:0001525;GO:0060117;GO:0060445;GO:0048469;GO:0016477;GO:0002062;GO:0043009;GO:0030326;GO:0008543;GO:0035607;GO:0001701;GO:0042472;GO:0060484;GO:0000165;GO:0048762;GO:0030901;GO:0042474;GO:0090272;GO:0000122;GO:0001764;GO:0001759;GO:0042473;GO:0048339;GO:0018108;GO:0048015;GO:0060045;GO:0008284;GO:2000546;GO:0043406;GO:0043410;GO:0090080;GO:0002053;GO:1903465;GO:0045666;GO:0010976;GO:2000830;GO:0014068;GO:0010518;GO:0010863;GO:0046777;GO:0006468;GO:0060665;GO:0045595;GO:2001239;GO:0048378;GO:0014066;GO:0007605;GO:0001501;GO:0048705;GO:0006351;GO:0001657;GO:0007037;GO:0021847;GO:0070640
isogroup8917	GO:0005739;GO:0046872;GO:0004493;GO:0046491
isogroup67534	GO:0005847;GO:0005654;GO:0019899;GO:0035925;GO:0003729;GO:0006379;GO:0006378
isogroup17391	GO:0005737;GO:0036156;GO:0005874;GO:0005524;GO:0003777;GO:0007018
isogroup32111	GO:0005737;GO:0005615;GO:0016020;GO:0005509;GO:0003682;GO:0007155
isogroup160190	GO:0005739;GO:0005777;GO:0004096;GO:0020037;GO:0046872;GO:0042744;GO:0046688;GO:0042542
