isogroup158919	sp|Q42540|UBC7_ARATH	3e-30
isogroup81114	sp|Q99PD4|ARC1A_RAT	6e-166
isogroup13172	sp|Q8NFA0|UBP32_HUMAN	7e-129
isogroup139642	sp|P28288|ABCD3_HUMAN	1e-33
isogroup8401	sp|Q8N3X1|FNBP4_HUMAN	1e-21
isogroup46182	sp|P52799|EFNB2_HUMAN	3e-11
isogroup30429	sp|Q4R5E4|PGM1_MACFA	2e-131
isogroup107859	sp|Q503Q1|MIEAP_DANRE	1e-26
isogroup46732	sp|Q99102|MUC4_HUMAN	4e-61
isogroup39952	sp|Q61220|NELL2_MOUSE	5e-14
isogroup9722	sp|Q2KJJ0|PRP6_BOVIN	4e-18
isogroup43678	sp|P53111|ARI1_YEAST	2e-40
isogroup50272	sp|B1WC40|NCBP2_RAT	1e-89
isogroup49539	sp|Q9VMJ7|KDM5_DROME	1e-56
isogroup3560	sp|O73707|CAC1C_CHICK	3e-32
isogroup117375	sp|Q96L92|SNX27_HUMAN	7e-41
isogroup88738	sp|Q62504|MINT_MOUSE	2e-18
isogroup72980	sp|O95780|ZN682_HUMAN	4e-28
isogroup56910	sp|Q07817|B2CL1_HUMAN	4e-11
isogroup95132	sp|P05389|RLA2_DROME	4e-12
isogroup48725	sp|Q15751|HERC1_HUMAN	8e-179
isogroup140051	sp|Q90YV8|RL10A_ICTPU	4e-38
isogroup79785	sp|Q9V6D6|CP301_DROME	2e-13
isogroup17100	sp|P21439|MDR3_HUMAN	6e-40
isogroup6919	sp|Q64512|PTN13_MOUSE	1e-05
isogroup44467	sp|Q90341|MYC1_CYPCA	9e-35
isogroup75052	sp|Q61687|ATRX_MOUSE	5e-39
isogroup59894	sp|Q5T011|SZT2_HUMAN	1e-17
isogroup57200	sp|Q91ZI0|CELR3_MOUSE	1e-13
isogroup95114	sp|P70500|CDIPT_RAT	3e-32
isogroup53170	sp|Q4PM47|RS29_IXOSC	2e-26
isogroup39886	sp|O00268|TAF4_HUMAN	2e-56
isogroup27424	sp|Q9NZJ4|SACS_HUMAN	9e-57
isogroup58844	sp|Q42510|GNOM_ARATH	1e-69
isogroup34436	sp|P51798|CLCN7_HUMAN	9e-89
isogroup27703	sp|Q91V17|ZNRF1_MOUSE	1e-104
isogroup5098	sp|Q7M758|NALDL_MOUSE	8e-20
isogroup39110	sp|Q09225|NRF6_CAEEL	7e-13
isogroup75413	sp|Q920R0|ALS2_MOUSE	8e-19
isogroup46633	sp|A0A0R4I9Y1|R213B_DANRE	2e-132
isogroup70213	sp|Q80W93|HYDIN_MOUSE	1e-33
isogroup33835	sp|Q9XSJ0|UCHL5_BOVIN	7e-36
isogroup29734	sp|Q5ZIC8|IPO13_CHICK	8e-36
isogroup76199	sp|Q8BSS9|LIPA2_MOUSE	5e-31
isogroup114166	sp|Q9Y3B7|RM11_HUMAN	1e-28
isogroup11498	sp|Q7SXW0|S2539_DANRE	2e-133
isogroup121782	sp|Q64516|GLPK_MOUSE	4e-44
isogroup154388	sp|Q7Z5P4|DHB13_HUMAN	8e-31
isogroup55305	sp|Q61771|KIF3B_MOUSE	2e-136
isogroup37444	sp|Q8NFJ9|BBS1_HUMAN	4e-28
isogroup30613	sp|Q08CH3|MPND_DANRE	1e-64
isogroup90968	sp|Q60902|EP15R_MOUSE	6e-20
isogroup79739	sp|Q86XA9|HTR5A_HUMAN	1e-40
isogroup98894	sp|Q8IWZ6|BBS7_HUMAN	1e-14
isogroup26484	sp|Q5RAG3|ZER1_PONAB	2e-17
isogroup56569	sp|Q6DHR3|RG1BA_DANRE	9e-63
isogroup70398	sp|Q9ESN9|JIP3_MOUSE	1e-10
isogroup33923	sp|Q5XHC1|CD047_XENLA	2e-24
isogroup43315	sp|Q14AM7|CP072_MOUSE	3e-150
isogroup19956	sp|A2RV80|GRAM4_XENLA	2e-24
isogroup76636	sp|Q9Z0W3|NU160_MOUSE	3e-11
isogroup42000	sp|A8E5W8|F166B_XENTR	1e-58
isogroup152107	sp|Q80TD3|FNIP2_MOUSE	5e-45
isogroup49238	sp|Q08DG6|COX15_BOVIN	9e-36
isogroup38815	sp|P82968|MCPI_MELCP	6e-17
isogroup3981	sp|Q9R1K5|FZR1_MOUSE	9e-20
isogroup63099	sp|Q498R3|DJC10_RAT	2e-65
isogroup15718	sp|Q70EK8|UBP53_HUMAN	1e-33
isogroup13612	sp|O97594|SMC3_BOVIN	4e-77
isogroup94284	sp|Q9CYL5|GAPR1_MOUSE	2e-24
isogroup61341	sp|P70245|EBP_MOUSE	1e-05
isogroup36790	sp|P62865|UBIM_BOVIN	8e-19
isogroup6298	sp|O93308|SMC1A_XENLA	6e-136
isogroup114450	sp|P97496|SMRC1_MOUSE	8e-27
isogroup41058	sp|Q9Y5U8|MPC1_HUMAN	8e-45
isogroup8670	sp|P70398|USP9X_MOUSE	1e-105
isogroup69464	sp|Q9M0N1|PUX10_ARATH	1e-22
isogroup11955	sp|Q13418|ILK_HUMAN	5e-180
isogroup43531	sp|Q9P2C4|TM181_HUMAN	8e-153
isogroup38607	sp|O13085|COX6A_ONCMY	3e-29
isogroup68583	sp|Q80X19|COEA1_MOUSE	9e-20
isogroup38252	sp|Q14315|FLNC_HUMAN	6e-06
isogroup41126	sp|O60237|MYPT2_HUMAN	9e-12
isogroup160899	sp|P00565|KCRM_CHICK	2e-30
isogroup20785	sp|Q2QI47|USH2A_MOUSE	2e-20
isogroup47109	sp|P57746|VATD_MOUSE	5e-150
isogroup40239	sp|Q9EQS0|TALDO_RAT	9e-163
isogroup44769	sp|Q761V0|SC6A5_MOUSE	5e-166
isogroup35635	sp|P46434|GST1_ONCVO	2e-28
isogroup108206	sp|O49447|ADT3_ARATH	4e-37
isogroup32551	sp|Q9H4G4|GAPR1_HUMAN	9e-37
isogroup72705	sp|F1QN74|ZMY10_DANRE	1e-22
isogroup155448	sp|Q8K4L0|DDX54_MOUSE	2e-27
isogroup68446	sp|Q3U487|HECD3_MOUSE	3e-89
isogroup35739	sp|P20791|RAB8B_DICDI	5e-22
isogroup78787	sp|P35409|GLHR_ANTEL	2e-30
isogroup63607	sp|Q8BKX6|SMG1_MOUSE	8e-82
isogroup38771	sp|P23667|CO3_XENLA	3e-31
isogroup42011	sp|Q8CCF0|PRP31_MOUSE	1e-179
isogroup62584	sp|Q5ZLE9|N4BP1_CHICK	5e-137
isogroup17537	sp|Q90YM8|CYFP1_DANRE	2e-49
isogroup81875	sp|B2RWS6|EP300_MOUSE	8e-93
isogroup17736	sp|Q6ZTN6|AN13D_HUMAN	6e-37
isogroup48405	sp|Q75JR3|IDHC_DICDI	8e-26
isogroup128	sp|Q2KIN4|HEY1_BOVIN	7e-10
isogroup29172	sp|Q8BMI3|GGA3_MOUSE	1e-39
isogroup36619	sp|Q9GLJ8|MC4R_BOVIN	2e-13
isogroup67530	sp|Q8CAA7|PGM2L_MOUSE	4e-46
isogroup58394	sp|Q6NRG5|NDOR1_XENLA	5e-30
isogroup37788	sp|O73792|TIE1_DANRE	5e-27
isogroup75862	sp|Q12788|TBL3_HUMAN	2e-93
isogroup81948	sp|A1KZ92|PXDNL_HUMAN	8e-09
isogroup153541	sp|Q7ZWG6|PCFT_DANRE	6e-22
isogroup105151	sp|Q9QUK0|CDKL2_MOUSE	7e-108
isogroup22818	sp|Q6ZUT9|DEN5B_HUMAN	3e-147
isogroup47922	sp|B4JG34|TMEDE_DROGR	5e-23
isogroup8107	sp|P53995|APC1_MOUSE	2e-22
isogroup15456	sp|E1C2V1|LMBL1_CHICK	1e-45
isogroup20352	sp|P32007|ADT3_BOVIN	3e-160
isogroup95616	sp|P13808|B3A2_MOUSE	1e-18
isogroup76623	sp|O08679|MARK2_RAT	1e-45
isogroup85933	sp|P63155|CRNL1_RAT	2e-113
isogroup20419	sp|P39057|DYHC_HELCR	5e-15
isogroup74551	sp|A9LLI7|RP6L2_ARATH	5e-89
isogroup41473	sp|Q96EZ8|MCRS1_HUMAN	1e-96
isogroup2940	sp|D3YXG0|HMCN1_MOUSE	2e-09
isogroup19408	sp|Q802A6|STK4_SQUAC	6e-06
isogroup7696	sp|Q17FB8|GLT25_AEDAE	6e-77
isogroup10804	sp|Q5ZLX2|IF2A_CHICK	8e-28
isogroup78877	sp|P61460|DEPD5_MOUSE	4e-137
isogroup156961	sp|Q9NU22|MDN1_HUMAN	4e-24
isogroup117748	sp|Q8BHG1|NRDC_MOUSE	3e-19
isogroup78171	sp|O75334|LIPA2_HUMAN	3e-20
isogroup3036	sp|Q9WUH1|TM115_MOUSE	4e-09
isogroup37879	sp|Q9UJF2|NGAP_HUMAN	4e-18
isogroup150724	sp|D4A055|CACB4_RAT	2e-66
isogroup126608	sp|Q5HZP1|RNH2B_XENLA	2e-07
isogroup19967	sp|Q810V0|MPP10_MOUSE	8e-134
isogroup42335	sp|Q5U220|TM254_RAT	4e-07
isogroup4449	sp|Q3ZBE1|ARMC1_BOVIN	6e-07
isogroup96815	sp|Q9D2G5|SYNJ2_MOUSE	6e-112
isogroup28972	sp|D3ZV31|ZCHC4_RAT	5e-22
isogroup82885	sp|Q9D2V5|AAR2_MOUSE	4e-44
isogroup17112	sp|Q6AX31|NDC1_XENLA	2e-06
isogroup40905	sp|Q1RMW1|UBE2F_BOVIN	3e-65
isogroup82353	sp|Q8WWQ2|HPSE2_HUMAN	3e-09
isogroup154723	sp|Q9BQS2|SYT15_HUMAN	2e-07
isogroup78330	sp|Q60575|KIF1B_MOUSE	3e-31
isogroup53643	sp|Q5E9Z5|CXB6_BOVIN	2e-178
isogroup99980	sp|Q9NYC9|DYH9_HUMAN	3e-56
isogroup25803	sp|B4MR74|EAF_DROWI	2e-23
isogroup135891	sp|Q9HCG7|GBA2_HUMAN	5e-21
isogroup98082	sp|Q8AY73|XPO2_ORENI	3e-37
isogroup10546	sp|Q99880|H2B1L_HUMAN	6e-16
isogroup59536	sp|Q28FE2|MED31_XENTR	3e-59
isogroup70294	sp|Q8C3Y4|KNTC1_MOUSE	7e-10
isogroup97100	sp|Q5ZI89|TPC11_CHICK	3e-34
isogroup57061	sp|P34269|TYR1_CAEEL	2e-05
isogroup41289	sp|Q28IQ9|CIRBP_XENTR	2e-09
isogroup78937	sp|B2IZD3|BDLP_NOSP7	8e-07
isogroup49882	sp|Q9EP72|EMC7_MOUSE	5e-112
isogroup34698	sp|Q9GLK0|TGM1_CANLF	1e-24
isogroup29151	sp|P54351|NSF2_DROME	5e-57
isogroup138183	sp|Q5I0B9|ATG16_XENTR	2e-19
isogroup36051	sp|Q95KD9|DIRA2_MACFA	9e-27
isogroup60542	sp|Q92833|JARD2_HUMAN	8e-43
isogroup45993	sp|Q90773|CEPU1_CHICK	2e-07
isogroup58779	sp|Q91WA3|HDA11_MOUSE	4e-71
isogroup120520	sp|Q8VDT1|SC5A9_MOUSE	7e-19
isogroup29502	sp|P81021|VIGLN_CHICK	6e-118
isogroup134300	sp|Q8BIE6|FRM4A_MOUSE	4e-56
isogroup43763	sp|Q9JLC8|SACS_MOUSE	2e-180
isogroup104800	sp|Q920B9|SP16H_MOUSE	2e-84
isogroup37869	sp|Q5R5U3|ZN271_PONAB	7e-128
isogroup47209	sp|Q9D6N5|NC2A_MOUSE	1e-81
isogroup43040	sp|B5DE93|CDK12_XENTR	2e-160
isogroup61846	sp|Q9TV36|FBN1_PIG	2e-21
isogroup38432	sp|Q96IV0|NGLY1_HUMAN	7e-47
isogroup57436	sp|P55861|MCM2_XENLA	2e-30
isogroup49018	sp|O54962|BAF_MOUSE	6e-58
isogroup62263	sp|Q86XX4|FRAS1_HUMAN	4e-13
isogroup24318	sp|Q34941|COX1_LUMTE	2e-101
isogroup5458	sp|A7RUD5|NUBP1_NEMVE	1e-99
isogroup35910	sp|Q6DN14|MCTP1_HUMAN	4e-29
isogroup142619	sp|Q99LP8|YIPF2_MOUSE	9e-130
isogroup9163	sp|Q31125|S39A7_MOUSE	3e-154
isogroup82352	sp|Q96N76|HUTU_HUMAN	2e-28
isogroup28630	sp|P97318|DAB1_MOUSE	3e-62
isogroup140895	sp|Q9C0G6|DYH6_HUMAN	3e-13
isogroup123674	sp|Q9D2H6|SP2_MOUSE	2e-117
isogroup80279	sp|O55047|TLK2_MOUSE	8e-19
isogroup65733	sp|A9X4T1|CHD1_BOMMO	2e-27
isogroup32705	sp|P82013|VDAC2_MELGA	3e-129
isogroup20605	sp|P19218|GP2_RAT	1e-10
isogroup73489	sp|Q09510|MLRH_CAEEL	3e-16
isogroup8478	sp|P42201|LYAM3_BOVIN	1e-07
isogroup42721	sp|P07949|RET_HUMAN	1e-79
isogroup29510	sp|Q9NYU1|UGGG2_HUMAN	3e-15
isogroup108989	sp|Q4QQW3|HOT_RAT	1e-36
isogroup62837	sp|Q99PK0|SYF1_RAT	3e-143
isogroup76470	sp|P0CI71|K0319_RAT	7e-19
isogroup61121	sp|O14640|DVL1_HUMAN	1e-177
isogroup4150	sp|Q8K057|IFT80_MOUSE	4e-46
isogroup79956	sp|Q64487|PTPRD_MOUSE	1e-82
isogroup46489	sp|Q54271|PPD_STRHY	1e-49
isogroup92248	sp|O47495|NU2M_METSE	1e-28
isogroup57103	sp|Q6JAN0|GPR98_DANRE	2e-08
isogroup34109	sp|Q5R7G6|PEPL1_PONAB	3e-55
isogroup35691	sp|P09759|EPHB1_RAT	7e-141
isogroup34342	sp|P09117|ALDOC_RAT	2e-109
isogroup55921	sp|Q9QXQ0|ACTN4_RAT	6e-48
isogroup159086	sp|Q01668|CAC1D_HUMAN	1e-21
isogroup23882	sp|Q8K385|FRRS1_MOUSE	6e-28
isogroup116647	sp|Q9D2X0|ANR39_MOUSE	7e-27
isogroup113202	sp|Q5ZLG9|WDR59_CHICK	4e-18
isogroup92382	sp|Q3T042|NOB1_BOVIN	4e-12
isogroup46349	sp|O70511|ANK3_RAT	6e-06
isogroup149570	sp|Q3KQF4|LRC69_XENLA	6e-23
isogroup37019	sp|Q96S94|CCNL2_HUMAN	1e-110
isogroup43203	sp|Q7ZYG4|OSTF1_XENLA	7e-79
isogroup97863	sp|Q6JAN0|GPR98_DANRE	2e-11
isogroup10239	sp|P90978|U2AF2_CAEEL	2e-133
isogroup6194	sp|Q64303|PAK2_RAT	1e-104
isogroup44745	sp|B1H283|LEXM_RAT	1e-63
isogroup11621	sp|A7SWH1|PESC_NEMVE	8e-47
isogroup59414	sp|Q3KQW7|LIMC1_XENLA	3e-10
isogroup7187	sp|Q29HY3|CDC42_DROPS	6e-70
isogroup5106	sp|Q9R1C6|DGKE_MOUSE	5e-25
isogroup44445	sp|Q25322|OAR2_LOCMI	7e-05
isogroup147901	sp|Q6DCC6|GTPB6_XENLA	7e-23
isogroup121548	sp|P19334|TRP_DROME	6e-07
isogroup44288	sp|P04757|ACHA3_RAT	6e-77
isogroup44269	sp|O42115|ARX_DANRE	5e-31
isogroup33054	sp|Q96KP1|EXOC2_HUMAN	3e-63
isogroup18932	sp|Q6IVG4|ACAP2_RABIT	6e-26
isogroup29941	sp|Q24JV9|L3BPA_DANRE	8e-15
isogroup57817	sp|P49013|FBP3_STRPU	4e-43
isogroup146934	sp|Q3UE17|MEX3D_MOUSE	3e-51
isogroup62667	sp|Q9NZJ4|SACS_HUMAN	2e-34
isogroup101671	sp|A2VCW9|AASS_RAT	2e-21
isogroup41863	sp|P26369|U2AF2_MOUSE	5e-81
isogroup67394	sp|Q98KK0|BODG_RHILO	3e-27
isogroup44067	sp|Q75N90|FBN3_HUMAN	9e-28
isogroup45548	sp|A7E3W5|SNG2_BOVIN	3e-42
isogroup44420	sp|P11531|DMD_MOUSE	2e-62
isogroup154103	sp|Q5SPW0|VPS54_MOUSE	1e-43
isogroup6341	sp|Q3T197|CX056_BOVIN	2e-76
isogroup76564	sp|Q03147|CDK7_MOUSE	3e-122
isogroup33486	sp|Q8QGH2|SUMO1_CHICK	1e-30
isogroup18442	sp|A5PKP9|UB2D4_XENLA	5e-10
isogroup76872	sp|Q680A5|KPRS4_ARATH	1e-27
isogroup56358	sp|Q3U145|TMM64_MOUSE	3e-120
isogroup36165	sp|Q7Z5Y7|KCD20_HUMAN	3e-128
isogroup152362	sp|A8DZE7|D42E1_DANRE	1e-27
isogroup98159	sp|Q8N954|GPT11_HUMAN	3e-16
isogroup110463	sp|Q8BXR1|S7A14_MOUSE	2e-121
isogroup46701	sp|Q9JIQ8|TMPS2_MOUSE	9e-46
isogroup107082	sp|Q5U305|ERD22_RAT	6e-78
isogroup37801	sp|Q6NTY6|EGR1B_XENLA	3e-49
isogroup153843	sp|Q3TD49|SPP2B_MOUSE	2e-44
isogroup143196	sp|O14981|BTAF1_HUMAN	2e-40
isogroup10186	sp|Q62785|HAP28_RAT	2e-60
isogroup109030	sp|P43136|NR2F6_MOUSE	2e-51
isogroup80876	sp|Q6ZQ93|UBP34_MOUSE	2e-26
isogroup42966	sp|Q5SGE0|LPPRC_RAT	1e-32
isogroup63449	sp|P48601|PRS4_DROME	4e-16
isogroup36068	sp|Q9NZJ4|SACS_HUMAN	3e-21
isogroup55065	sp|O43747|AP1G1_HUMAN	1e-36
isogroup40425	sp|P25708|NDUV1_BOVIN	2e-119
isogroup13281	sp|Q9VIF0|NOC2L_DROME	2e-130
isogroup128448	sp|Q9JI91|ACTN2_MOUSE	2e-52
isogroup6752	sp|P59281|RHG39_MOUSE	8e-162
isogroup31014	sp|Q8NHV4|NEDD1_HUMAN	6e-50
isogroup138848	sp|Q924W5|SMC6_MOUSE	1e-55
isogroup30591	sp|Q9D1G5|LRC57_MOUSE	7e-155
isogroup89675	sp|Q568H3|MD2L2_DANRE	8e-22
isogroup100286	sp|Q80Z37|TOPRS_MOUSE	2e-11
isogroup88083	sp|Q5AR49|ASQF_EMENI	2e-05
isogroup38763	sp|Q92859|NEO1_HUMAN	1e-19
isogroup6657	sp|Q9JMG7|HDGR3_MOUSE	4e-83
isogroup134180	sp|Q8CI04|COG3_MOUSE	8e-46
isogroup75846	sp|Q5XF89|AT133_MOUSE	2e-125
isogroup78826	sp|Q91ZX7|LRP1_MOUSE	2e-19
isogroup16446	sp|P16273|PRPX_HORVU	2e-11
isogroup59486	sp|B1H222|GORAB_RAT	2e-18
isogroup73875	sp|P35556|FBN2_HUMAN	4e-20
isogroup89437	sp|Q6ZQB6|VIP2_MOUSE	7e-48
isogroup27219	sp|Q9UDY8|MALT1_HUMAN	9e-07
isogroup98817	sp|P9WKC1|Y1425_MYCTU	2e-11
isogroup75295	sp|Q62413|EPHA6_MOUSE	5e-115
isogroup54357	sp|Q9UGJ1|GCP4_HUMAN	9e-26
isogroup53714	sp|B6NXD5|BRE_BRAFL	4e-108
isogroup15418	sp|P05661|MYSA_DROME	3e-70
isogroup156937	sp|Q90YS3|RS2_ICTPU	3e-38
isogroup27742	sp|Q9QZ73|DCNL1_MOUSE	3e-06
isogroup142255	sp|Q9ER74|SALL1_MOUSE	5e-56
isogroup103437	sp|Q921R7|S35A5_MOUSE	3e-75
isogroup72029	sp|P59268|ZDHC9_MOUSE	2e-47
isogroup110816	sp|Q8C3F2|F120C_MOUSE	2e-88
isogroup88205	sp|E9PTA2|TRPM2_RAT	1e-07
isogroup110780	sp|Q8K1Y2|KPCD3_MOUSE	2e-11
isogroup108579	sp|Q9NX61|T161A_HUMAN	3e-06
isogroup28411	sp|P62257|UBE2H_MOUSE	2e-41
isogroup92140	sp|Q6QNK2|AGRD1_HUMAN	5e-26
isogroup67437	sp|P19643|AOFB_RAT	7e-12
isogroup42420	sp|Q8Q0U0|Y045_METMA	1e-16
isogroup28434	sp|Q9Y2W6|TDRKH_HUMAN	4e-64
isogroup127971	sp|P35433|PUR1_RAT	5e-50
isogroup45110	sp|Q6GLC9|FMR1_XENTR	6e-114
isogroup101502	sp|P10533|RMIL_AVII1	7e-64
isogroup72264	sp|Q5QNP2|TA13C_DANRE	8e-15
isogroup21692	sp|Q66LN0|PGES2_BOVIN	7e-49
isogroup141302	sp|A0JM56|LRRC9_XENTR	2e-27
isogroup25136	sp|Q3T106|SRSF7_BOVIN	4e-57
isogroup89097	sp|Q9Y3D0|MIP18_HUMAN	5e-39
isogroup60187	sp|Q9C8G5|CSCLD_ARATH	1e-07
isogroup99021	sp|Q5TZ24|MOXD1_DANRE	1e-10
isogroup56607	sp|P47826|RLA0_CHICK	1e-41
isogroup35907	sp|P98198|AT8B2_HUMAN	3e-07
isogroup38071	sp|O13395|CHS6_USTMA	1e-19
isogroup84095	sp|P25526|GABD_ECOLI	2e-26
isogroup39768	sp|Q8N2G6|ZCH24_HUMAN	6e-29
isogroup9735	sp|Q5RDU7|YPEL5_PONAB	1e-46
isogroup35043	sp|Q9ESJ4|SPN90_MOUSE	2e-16
isogroup147524	sp|P52746|ZN142_HUMAN	3e-58
isogroup57457	sp|Q6P6V1|GLT11_RAT	2e-43
isogroup24717	sp|Q90965|RAB2A_CHICK	5e-131
isogroup29189	sp|Q2QI47|USH2A_MOUSE	9e-17
isogroup83090	sp|P49025|CTRO_MOUSE	7e-41
isogroup75485	sp|P35433|PUR1_RAT	7e-15
isogroup46287	sp|Q95218|DMBT1_RABIT	8e-60
isogroup109485	sp|Q9CRB8|MTFP1_MOUSE	4e-44
isogroup80995	sp|Q9XZ58|CSN5_DROME	2e-70
isogroup55670	sp|Q62276|MED22_MOUSE	8e-104
isogroup41515	sp|B4G4S8|FOXO_DROPE	1e-55
isogroup37743	sp|A4IHW6|GNPI2_XENTR	5e-156
isogroup67435	sp|P55016|S12A1_RAT	6e-39
isogroup24773	sp|P62747|RHOB_RAT	8e-136
isogroup91483	sp|Q6TNR1|RHPN2_DANRE	4e-18
isogroup25524	sp|Q8UWJ4|DLLD_DANRE	7e-17
isogroup32049	sp|O35343|IMA3_MOUSE	2e-149
isogroup45807	sp|Q96PM5|ZN363_HUMAN	4e-33
isogroup5836	sp|P55013|S12A2_SQUAC	6e-16
isogroup46323	sp|Q90243|VIT_ACITR	2e-62
isogroup46206	sp|Q32N90|MBTD1_XENLA	4e-102
isogroup42982	sp|Q9UBH6|XPR1_HUMAN	2e-78
isogroup122526	sp|Q9QXS1|PLEC_MOUSE	3e-40
isogroup35352	sp|Q8UWA5|CAH2_TRIHK	1e-38
isogroup46380	sp|Q9NQZ5|STAR7_HUMAN	1e-05
isogroup39986	sp|Q14694|UBP10_HUMAN	4e-06
isogroup20158	sp|Q3UVV9|VWA3A_MOUSE	3e-22
isogroup6045	sp|O44252|ROST_DROME	5e-19
isogroup79998	sp|Q19202|APY1_CAEEL	9e-89
isogroup75898	sp|Q9XZ08|EXT3_DROME	3e-33
isogroup125755	sp|O75123|ZN623_HUMAN	2e-63
isogroup72007	sp|Q61371|IFT88_MOUSE	3e-34
isogroup15929	sp|Q7ZVE6|KDEL1_DANRE	3e-89
isogroup60002	sp|Q5SQM0|EMAL6_MOUSE	1e-11
isogroup74147	sp|Q9UDR5|AASS_HUMAN	1e-16
isogroup16207	sp|P54727|RD23B_HUMAN	7e-34
isogroup97095	sp|O88738|BIRC6_MOUSE	2e-111
isogroup64760	sp|O43615|TIM44_HUMAN	4e-52
isogroup83782	sp|Q8MZC4|CRLS1_DROME	6e-27
isogroup134072	sp|P50748|KNTC1_HUMAN	4e-08
isogroup100790	sp|Q9D7H2|WDR5B_MOUSE	6e-71
isogroup99731	sp|Q5DTM8|BRE1A_MOUSE	3e-147
isogroup62379	sp|Q9JIT3|TLE3_RAT	7e-95
isogroup37452	sp|O05485|EPRA1_AERHY	2e-25
isogroup30299	sp|Q8TC07|TBC15_HUMAN	9e-63
isogroup61331	sp|P0C090|RC3H2_MOUSE	2e-68
isogroup140257	sp|Q9R0E2|PLOD1_MOUSE	6e-47
isogroup52217	sp|Q5U5C5|PRP31_XENLA	2e-32
isogroup132504	sp|P33610|PRI2_MOUSE	9e-41
isogroup58841	sp|Q28C69|ENOPH_XENTR	9e-48
isogroup119679	sp|Q8UVC3|INVS_CHICK	4e-25
isogroup8026	sp|Q9BZF1|OSBL8_HUMAN	9e-37
isogroup5127	sp|P63025|VAMP3_RAT	1e-50
isogroup131876	sp|Q9DC40|TELO2_MOUSE	2e-20
isogroup16650	sp|B3EWZ5|MLRP1_ACRMI	1e-12
isogroup127172	sp|Q9D6G5|TM138_MOUSE	4e-23
isogroup121588	sp|Q7Z3B4|NUP54_HUMAN	3e-12
isogroup15563	sp|Q17RD7|SYT16_HUMAN	1e-63
isogroup14005	sp|Q9CQ71|RFA3_MOUSE	2e-14
isogroup131592	sp|Q86VZ2|WDR5B_HUMAN	2e-11
isogroup114630	sp|P70336|ROCK2_MOUSE	7e-63
isogroup78097	sp|P13395|SPTCA_DROME	3e-13
isogroup154257	sp|Q9JLC8|SACS_MOUSE	2e-09
isogroup159130	sp|Q9C9U3|DOX2_ARATH	2e-07
isogroup14969	sp|Q9Z1S5|SEPT3_MOUSE	2e-55
isogroup104519	sp|Q8VEJ4|NLE1_MOUSE	3e-68
isogroup19096	sp|Q7K237|C1GLT_DROME	6e-12
isogroup30637	sp|Q9DAR7|DCPS_MOUSE	1e-05
isogroup54264	sp|P10079|FBP1_STRPU	6e-60
isogroup31782	sp|Q5RBR8|IF4H_PONAB	7e-10
isogroup20730	sp|Q64332|SYN2_MOUSE	2e-167
isogroup40443	sp|G5ECJ6|CSK1_CAEEL	2e-08
isogroup46442	sp|Q8N8S7|ENAH_HUMAN	9e-45
isogroup18524	sp|Q9H477|RBSK_HUMAN	2e-63
isogroup98206	sp|E7FAM5|LIN41_DANRE	3e-10
isogroup58856	sp|Q680A5|KPRS4_ARATH	4e-13
isogroup7893	sp|A7S7F2|BYST_NEMVE	3e-36
isogroup4060	sp|Q7TSE6|ST38L_MOUSE	1e-96
isogroup24467	sp|P36241|RL19_DROME	1e-83
isogroup26880	sp|Q5M7T4|YIPF4_RAT	9e-126
isogroup69199	sp|Q2UY11|COSA1_MOUSE	1e-09
isogroup37348	sp|Q5EE04|TPR_XENLA	6e-08
isogroup65087	sp|B3EWZ5|MLRP1_ACRMI	1e-26
isogroup4936	sp|Q6PGA0|RCOR3_MOUSE	2e-70
isogroup46686	sp|P28304|QOR1_ECOLI	1e-07
isogroup6321	sp|Q27884|PPP6_DROME	2e-173
isogroup131777	sp|Q63679|KDM3A_RAT	3e-97
isogroup149635	sp|O15381|NVL_HUMAN	2e-33
isogroup35309	sp|Q9CY18|SNX7_MOUSE	3e-07
isogroup4552	sp|Q6DFV8|VWDE_MOUSE	6e-14
isogroup64982	sp|Q5ZKD7|MOV10_CHICK	1e-18
isogroup62798	sp|Q6GL44|OTUD5_XENTR	1e-35
isogroup37476	sp|Q3TPX4|EXOC5_MOUSE	1e-121
isogroup6539	sp|P85298|RHG08_HUMAN	4e-132
isogroup66185	sp|Q21313|EPI1_CAEEL	1e-36
isogroup48056	sp|Q6L9W6|B4GN3_HUMAN	3e-34
isogroup50573	sp|Q3UMT1|PP12C_MOUSE	8e-08
isogroup82500	sp|Q9QYC1|PCX1_MOUSE	5e-153
isogroup25197	sp|Q2KJ44|PTPA_BOVIN	2e-29
isogroup12909	sp|Q07652|CAC1E_RAT	1e-13
isogroup20946	sp|Q6UR05|MRP1_CANLF	5e-25
isogroup57355	sp|Q3TKT4|SMCA4_MOUSE	3e-179
isogroup120697	sp|O00499|BIN1_HUMAN	4e-16
isogroup63510	sp|P39052|DYN2_RAT	1e-74
isogroup134779	sp|Q15797|SMAD1_HUMAN	8e-56
isogroup3689	sp|Q63ZY3|KANK2_HUMAN	4e-46
isogroup40955	sp|Q9H0V9|LMA2L_HUMAN	5e-70
isogroup58010	sp|A1Z6W3|PRIC1_DROME	3e-41
isogroup60125	sp|P35738|ODBB_RAT	1e-152
isogroup105870	sp|A1A5G2|UBP47_XENTR	2e-36
isogroup93518	sp|Q99M03|RWD2B_MOUSE	9e-17
